review_id,hospital_id,hospital_name,rating,review_text
181,46,City Orthopedics Institute,4.5,"Best hospital experience ever. City Orthopedics Institute is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
182,46,City Orthopedics Institute,4.3,Decent hospital. City Orthopedics Institute provided good treatment. The rooms are comfortable. Could improve on waiting times.
183,46,City Orthopedics Institute,3.1,Just an average hospital. City Orthopedics Institute has good doctors but poor management. Waiting time was too long. Could be better.
184,46,City Orthopedics Institute,1.6,Terrible hospital. City Orthopedics Institute overcharges for everything. The Orthopedics department is poorly managed. Not recommended.
185,47,Care Dermatology Hospital,4.7,"Best hospital experience ever. Care Dermatology Hospital is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
186,47,Care Dermatology Hospital,4.2,Positive experience at Care Dermatology Hospital. Clean environment and professional doctors. Only issue was the billing process which took time.
187,47,Care Dermatology Hospital,2.9,Average experience at Care Dermatology Hospital. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
188,47,Care Dermatology Hospital,1.9,Extremely dissatisfied. Care Dermatology Hospital has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
189,48,Unity Gastroenterology Clinic,4.8,Excellent hospital! Unity Gastroenterology Clinic has top-notch facilities and very caring staff. The Gastroenterology department is outstanding. Highly recommend!
190,48,Unity Gastroenterology Clinic,4.2,Satisfied with the care at Unity Gastroenterology Clinic. The Gastroenterology department is good. Staff is polite. Would recommend for most treatments.
191,48,Unity Gastroenterology Clinic,3.4,Just an average hospital. Unity Gastroenterology Clinic has good doctors but poor management. Waiting time was too long. Could be better.
192,48,Unity Gastroenterology Clinic,0.4,"Avoid Unity Gastroenterology Clinic at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
193,49,Poona Nephrology Institute,4.6,Excellent hospital! Poona Nephrology Institute has top-notch facilities and very caring staff. The Nephrology department is outstanding. Highly recommend!
194,49,Poona Nephrology Institute,4.1,Satisfied with the care at Poona Nephrology Institute. The Nephrology department is good. Staff is polite. Would recommend for most treatments.
195,49,Poona Nephrology Institute,3.1,Mixed experience at Poona Nephrology Institute. Treatment was fine but the administrative process was frustrating. Facilities are decent.
196,49,Poona Nephrology Institute,1.6,"Avoid Poona Nephrology Institute at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
197,50,Ruby Cardiology Hospital,4.6,Outstanding care at Ruby Cardiology Hospital. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
198,50,Ruby Cardiology Hospital,4.0,Satisfied with the care at Ruby Cardiology Hospital. The Cardiology department is good. Staff is polite. Would recommend for most treatments.
199,50,Ruby Cardiology Hospital,2.7,"Not great, not terrible. Ruby Cardiology Hospital needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
200,50,Ruby Cardiology Hospital,1.6,"Avoid Ruby Cardiology Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
201,51,Global Cardiology Institute,5.0,Exceptional hospital! Global Cardiology Institute provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
202,51,Global Cardiology Institute,4.0,Satisfied with the care at Global Cardiology Institute. The Cardiology department is good. Staff is polite. Would recommend for most treatments.
203,51,Global Cardiology Institute,2.6,Just an average hospital. Global Cardiology Institute has good doctors but poor management. Waiting time was too long. Could be better.
204,51,Global Cardiology Institute,0.9,"Very disappointed with Global Cardiology Institute. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
205,52,Mumbai Nephrology Medical Center,4.6,Exceptional hospital! Mumbai Nephrology Medical Center provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
206,52,Mumbai Nephrology Medical Center,3.6,"Good hospital overall. Mumbai Nephrology Medical Center has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
207,52,Mumbai Nephrology Medical Center,2.8,Just an average hospital. Mumbai Nephrology Medical Center has good doctors but poor management. Waiting time was too long. Could be better.
208,52,Mumbai Nephrology Medical Center,1.7,Worst hospital experience! Mumbai Nephrology Medical Center has unhelpful staff and incompetent doctors. Completely wasted my time and money.
209,53,Mumbai Psychiatry Medical Center,4.7,Outstanding care at Mumbai Psychiatry Medical Center. The nursing staff was very attentive. The infrastructure is modern and well-maintained. 5 stars!
210,53,Mumbai Psychiatry Medical Center,3.8,Decent hospital. Mumbai Psychiatry Medical Center provided good treatment. The rooms are comfortable. Could improve on waiting times.
211,53,Mumbai Psychiatry Medical Center,2.6,Average experience at Mumbai Psychiatry Medical Center. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
212,53,Mumbai Psychiatry Medical Center,0.2,Extremely dissatisfied. Mumbai Psychiatry Medical Center has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
213,54,Continental Urology Hospital,4.7,"Best hospital experience ever. Continental Urology Hospital is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
214,54,Continental Urology Hospital,3.7,Positive experience at Continental Urology Hospital. Clean environment and professional doctors. Only issue was the billing process which took time.
215,54,Continental Urology Hospital,2.8,Average experience at Continental Urology Hospital. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
216,54,Continental Urology Hospital,1.2,"Avoid Continental Urology Hospital at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
217,55,City Pulmonology Hospital,4.7,Excellent hospital! City Pulmonology Hospital has top-notch facilities and very caring staff. The Pulmonology department is outstanding. Highly recommend!
218,55,City Pulmonology Hospital,4.4,Decent hospital. City Pulmonology Hospital provided good treatment. The rooms are comfortable. Could improve on waiting times.
219,55,City Pulmonology Hospital,2.9,Mixed experience at City Pulmonology Hospital. Treatment was fine but the administrative process was frustrating. Facilities are decent.
220,55,City Pulmonology Hospital,2.4,Terrible hospital. City Pulmonology Hospital overcharges for everything. The Pulmonology department is poorly managed. Not recommended.
221,56,Apollo ENT Hospital,4.7,"Very impressed with Apollo ENT Hospital. From admission to discharge, everything was smooth. The ENT team did a fantastic job."
222,56,Apollo ENT Hospital,3.9,Good infrastructure and skilled doctors at Apollo ENT Hospital. The pharmacy is well-stocked. Overall a reliable hospital.
223,56,Apollo ENT Hospital,3.2,Mixed experience at Apollo ENT Hospital. Treatment was fine but the administrative process was frustrating. Facilities are decent.
224,56,Apollo ENT Hospital,0.4,Terrible hospital. Apollo ENT Hospital overcharges for everything. The ENT department is poorly managed. Not recommended.
225,57,Continental Cardiology Clinic,5.0,Exceptional hospital! Continental Cardiology Clinic provides world-class treatment. The emergency response was quick and efficient. Highly satisfied!
226,57,Continental Cardiology Clinic,4.0,Decent hospital. Continental Cardiology Clinic provided good treatment. The rooms are comfortable. Could improve on waiting times.
227,57,Continental Cardiology Clinic,3.2,"Not great, not terrible. Continental Cardiology Clinic needs improvement in cleanliness and staff behavior. Treatment was acceptable though."
228,57,Continental Cardiology Clinic,2.0,Extremely dissatisfied. Continental Cardiology Clinic has no proper system. Had to wait 4 hours just to see a doctor. The treatment was also subpar.
229,58,Apollo Pediatrics Institute,4.8,Excellent hospital! Apollo Pediatrics Institute has top-notch facilities and very caring staff. The Pediatrics department is outstanding. Highly recommend!
230,58,Apollo Pediatrics Institute,3.7,Good infrastructure and skilled doctors at Apollo Pediatrics Institute. The pharmacy is well-stocked. Overall a reliable hospital.
231,58,Apollo Pediatrics Institute,3.1,Just an average hospital. Apollo Pediatrics Institute has good doctors but poor management. Waiting time was too long. Could be better.
232,58,Apollo Pediatrics Institute,0.3,"Avoid Apollo Pediatrics Institute at all costs. The facilities are dirty, doctors are rushed, and billing is a nightmare. Zero stars!"
233,59,Deenanath Ophthalmology Institute,4.5,"Very impressed with Deenanath Ophthalmology Institute. From admission to discharge, everything was smooth. The Ophthalmology team did a fantastic job."
234,59,Deenanath Ophthalmology Institute,4.2,"Good hospital overall. Deenanath Ophthalmology Institute has decent facilities and competent doctors. Waiting time could be better, but treatment was effective."
235,59,Deenanath Ophthalmology Institute,3.0,Average experience at Deenanath Ophthalmology Institute. The hospital is okay but nothing special. Doctors are competent but staff could be more helpful.
236,59,Deenanath Ophthalmology Institute,0.7,"Very disappointed with Deenanath Ophthalmology Institute. Poor cleanliness, rude staff, and extremely long waiting times. Will never visit again."
237,60,Mumbai General Medicine Medical Center,4.6,"Best hospital experience ever. Mumbai General Medicine Medical Center is clean, well-organized, and the doctors are extremely knowledgeable. Will definitely come back."
